circle fx,circle fy,circle fz,circle tx,circle ty,circle tz,six fx,six fy,six fz,six tx,six ty,six tz,dual fx,dual fy,dual fz,dual tx,dual ty,dual tz,,
-1.052099943,-0.0028,0.532500029,-0.422500014,-2.190099955,0.0186,,,,,,,,,,,,,,
0.025699999,0.0557,0.174099997,-0.438499987,0.324999988,0.028999999,,,,,,,,,,,,,,
-0.293799996,0.051199999,0.675300002,-0.392500013,-0.360100001,0.017000001,,,,,,,,,,,,,,
-0.483999997,0.328099996,0.485000014,-1.116099954,-0.679199994,0.0031,,,,,,,,,,,,,,
0.306699991,-0.556500018,0.524999976,1.294999957,1.309599996,0.050900001,,,,,,,,,,,,,,
0.059300002,-0.156900004,0.584599972,0.257699996,0.596199989,0.0188,,,,,,,,,,,,,,
-0.503199995,0.064800002,0.575600028,-0.248500004,-0.736500025,0.030400001,,,,,,,,,,,,,,
-0.224299997,0.153600007,0.230199993,-0.395999998,-0.167799994,0.0152,,,,,,,,,,,,,,
-0.0528,0.058499999,0.548900008,-0.257200003,0.310299993,0.0011,,,,,,,,,,,,,,
0.080300003,-0.953000009,0.497999996,2.299099922,0.698599994,0.0189,,,,,,,,,,,,,,
0.330199987,-0.596199989,0.953000009,1.485100031,1.378900051,0.0274,,,,,,,,,,,,,,
-0.036200002,-0.56400001,0.375499994,0.956399977,0.483399987,0.029100001,,,,,,,,,,,,,,
0.665400028,-0.183400005,0.323500007,0.044,2.220400095,0.048300002,,,,,,,,,,,,,,
0.269899994,-0.253800005,0.238399997,0.628600001,1.225000024,0.0284,,,,,,,,,,,,,,
0.148200005,-0.367599994,0.520200014,0.438499987,0.971300006,0.0308,,,,,,,,,,,,,,
