ep_r,ep_r GRU,ep_r PG,ep_r PG GRU,alpha,alpha GRU,alpha PG,alpha PG GRU,step,step GRU,step PG,step PG GRU
-134.7590942,-92.88784624,110.5922089,134.9454803,0.102827162,0.137940293,0.126947835,0.053058214,14,12,10,6
-87.21404266,-91.43962424,114.7598419,132.0740509,0.102716848,0.137631979,0.127209723,0.052884221,10,8,10,6
-126.052887,-89.96383108,103.8748322,120.4941483,0.102628067,0.137245754,0.126690432,0.053038985,13,13,12,9
-101.0500641,-70.74904942,128.5360107,114.4214325,0.102945745,0.136889991,0.126625329,0.05318002,11,10,7,10
-103.1845398,-65.06707815,109.181694,123.552002,0.103180543,0.137303565,0.126669541,0.053420447,11,11,12,8
-132.6335602,-94.28824143,115.7782288,127.1865158,0.103443474,0.137332786,0.127068907,0.053645171,13,8,9,7
-100.9235764,-70.88427437,126.020256,111.3744965,0.103129975,0.137888376,0.127417952,0.053719617,12,8,8,11
-81.9355545,-73.46157557,114.0454865,85.87683105,0.103170246,0.137738198,0.127448827,0.05350044,9,13,11,19
-99.76403046,-71.66660083,100.4716492,113.138382,0.103580765,0.13727187,0.126944348,0.053525746,11,12,15,10
-91.40533447,-62.16502993,98.09568024,118.8725891,0.103757322,0.137809091,0.126670435,0.053774416,10,13,15,10
-83.67373657,-105.530911,125.690033,126.4141388,0.104029827,0.136934571,0.126492128,0.053819578,9,13,8,8
-102.7704239,-93.49026801,107.3587494,118.6505966,0.10409411,0.136999572,0.126286462,0.053823065,11,9,13,9
-102.516716,-85.56173102,117.9748077,115.6215897,0.104228951,0.136124449,0.126093388,0.054130536,12,11,10,10
-104.6981659,-64.4903171,94.67303467,130.0113068,0.10399805,0.137543738,0.125918344,0.054197431,12,7,14,6
-92.72866058,-99.82351504,93.75092316,115.2807541,0.103633329,0.137648403,0.12609525,0.054381669,9,8,15,9
-90.90784454,-78.65730493,109.380249,128.1872559,0.103710279,0.137011796,0.125680089,0.0542503,10,11,13,7
-106.310585,-73.17228117,125.1205063,124.2458572,0.10342408,0.137188145,0.124938749,0.053958546,12,8,8,8
-105.5284576,-84.71008441,115.680748,120.1211853,0.103582472,0.136658694,0.124963321,0.054072961,13,10,11,10
-105.1221848,-73.77280339,102.5864334,125.8388519,0.102389418,0.136623117,0.124557264,0.053969275,16,8,13,8
-75.20141602,-103.6305845,119.7246094,122.1876984,0.101918727,0.136668926,0.124608561,0.05355728,8,11,9,9
-98.67991638,-63.34124536,105.2078323,102.1908722,0.101150826,0.136136792,0.124723762,0.053846963,11,11,12,14
-141.9747925,-103.5611019,126.7246017,127.9514084,0.100889929,0.137120941,0.125106141,0.053921994,15,6,7,7
-108.2387085,120.5646817,118.0811844,121.1310272,0.101237774,0.137982475,0.125375479,0.053882867,13,11,12,9
-78.46656036,-73.55729398,121.0865936,114.0873108,0.101173356,0.13679507,0.126336813,0.054419301,8,11,9,10
-83.36584473,-75.35413225,117.7888641,127.1173248,0.101400062,0.13656904,0.125988826,0.054564495,10,11,10,7
-81.7960968,-66.75998018,108.5762329,116.595871,0.101447955,0.136237674,0.125955448,0.054429904,8,10,10,10
80.99912262,-108.5108999,117.210495,128.2299805,0.101397797,0.136459508,0.12558949,0.054207519,29,8,10,8
-124.5681839,-67.80387886,103.7048111,120.0920105,0.101820976,0.13671952,0.125773713,0.054156091,12,12,14,9
-98.18003845,-80.49987571,102.3692322,116.7361298,0.102534056,0.137053176,0.125933006,0.054298025,11,12,14,11
-89.2372818,-96.80455475,123.5314636,122.291893,0.103061423,0.137469935,0.125434399,0.054157548,9,11,8,8
-111.9897537,-77.19140031,105.1728821,116.2666702,0.104225896,0.136789978,0.124992058,0.053842563,13,13,11,11
-82.65788269,-80.8035635,107.0960388,125.4812164,0.104780033,0.136591041,0.125120714,0.053663239,9,7,11,8
-119.2911377,-71.65872318,113.0955658,122.3458252,0.104798928,0.136812556,0.125367239,0.053568143,13,12,12,9
-76.56410217,-60.22736305,94.05740356,113.2606125,0.105792649,0.136867558,0.125741661,0.053343903,8,12,15,10
-85.49890137,-102.167915,103.579689,123.8103485,0.106039912,0.137083981,0.125309676,0.053249396,10,12,13,9
-102.8608017,-77.67907528,104.3177414,122.4150314,0.106560007,0.137248679,0.125313312,0.053241983,11,12,12,9
-109.0751495,-97.75005465,107.3922882,126.7032318,0.107194901,0.136267378,0.125371143,0.053158991,11,9,10,7
-121.149971,-98.65167898,111.9732208,115.5426636,0.107662767,0.136826316,0.124841996,0.053374629,13,7,11,10
-102.3815002,-102.4335769,91.48901367,124.8184967,0.107418112,0.13772889,0.124794453,0.053414516,12,13,15,8
-92.96526337,-82.86976452,120.0025253,120.7649384,0.107549526,0.137681027,0.125051394,0.053587757,9,13,9,9
-84.08203888,-104.4636521,113.0921936,121.5668182,0.107326195,0.136043944,0.125570908,0.053973593,9,8,11,9
-85.09449768,-99.60532726,97.55548096,127.9149628,0.107311256,0.136332659,0.125306085,0.054028019,9,12,15,7
-65.6734848,-83.15929147,117.3976517,127.674118,0.107690461,0.136893503,0.124863051,0.054007415,7,11,11,8
-123.6689148,-68.44970716,125.8314285,126.3622284,0.108702362,0.137493082,0.124423414,0.053971991,13,13,9,8
-73.83905792,-97.41977208,112.5911255,109.6680984,0.109401196,0.136617134,0.124261387,0.053939197,9,13,10,12
107.7394791,-99.46652138,84.88594055,130.6122131,0.109468788,0.137476996,0.123150483,0.053716365,18,7,18,7
-114.9402542,-61.3964523,115.1896362,123.4344177,0.10915105,0.136660802,0.123274729,0.053614981,13,13,9,8
-73.94755554,-94.63522155,106.5216904,127.5097809,0.108776085,0.137066236,0.123439617,0.053620186,8,13,13,7
-112.8599167,-78.09814853,119.1846313,116.7777252,0.107445076,0.136927248,0.123060063,0.053669866,10,12,9,10
-128.413208,-80.1941427,102.4028091,129.8561707,0.107200392,0.136166915,0.123282537,0.05394014,13,12,13,7
-122.7654648,-93.93664721,120.2916946,112.8417969,0.107353836,0.137051478,0.123605028,0.054069519,13,7,10,11
-111.2854156,-100.451517,98.88311768,114.2597504,0.1076812,0.137807069,0.12389262,0.054042339,11,7,14,10
-98.90823364,-80.48528164,108.466301,118.5464096,0.10818021,0.137933966,0.123918943,0.05412161,9,11,12,9
-104.9392548,-63.66264294,108.9214401,114.9461365,0.108477265,0.137810512,0.123247392,0.053856909,11,10,11,11
-130.9216766,-102.6116975,113.7637558,115.7187805,0.109722465,0.136448309,0.123128116,0.053377111,13,7,10,10
-78.57930756,-71.67007694,124.1378784,122.9835052,0.110129423,0.13722429,0.122983247,0.05329917,8,9,8,7
-127.801857,-93.97466968,91.46552277,113.386322,0.110581391,0.137200588,0.121694505,0.053429902,13,12,17,12
-104.4326935,-76.44684909,102.7373199,123.2579727,0.110809565,0.13728242,0.121339008,0.053318229,10,7,14,8
-110.0588989,-109.781975,100.3478699,123.9577408,0.110657141,0.137479723,0.121236823,0.053354602,13,9,14,9
-76.12658691,-71.48120456,117.8302689,129.7884521,0.109852828,0.136560224,0.120678596,0.053350184,8,7,10,7
-78.86277008,-103.252777,116.2401123,107.7310715,0.108035184,0.137277951,0.119523734,0.053625282,8,8,12,11
-121.6469269,-94.91554234,121.9737091,117.4758453,0.107176349,0.137109281,0.120137826,0.054084331,12,11,9,9
-69.99911499,-109.1102872,101.6909485,130.2462463,0.106597655,0.13624302,0.119533382,0.054478347,7,10,13,7
-102.662178,-78.8962677,122.2294083,124.411911,0.105950147,0.137472853,0.119691737,0.054638807,11,11,9,9
-103.9538574,-109.5968125,106.0345917,123.7560196,0.105906337,0.137874704,0.119794428,0.054377519,10,11,13,8
-77.92086792,-108.3422814,125.3506165,120.4432526,0.105634391,0.134493418,0.119373985,0.054576967,8,13,8,9
-116.6480255,-97.96024628,105.885582,127.9770203,0.104352064,0.134604702,0.119722009,0.054557268,14,7,12,7
-106.9270935,-75.30199774,119.867424,128.3050842,0.103647672,0.134823753,0.120125741,0.054511454,13,12,9,7
-107.156395,-74.42272962,100.5155563,124.346077,0.102703497,0.134678085,0.120747395,0.054325122,13,7,13,8
-98.82218933,-105.1880131,111.9471207,132.2047272,0.10259147,0.134065151,0.120990768,0.054210696,9,9,10,6
-103.292099,-80.51740959,102.0794449,127.3673096,0.103035979,0.134048596,0.120827384,0.054134332,13,13,14,7
-119.6857224,-72.89745733,108.0730667,125.2220306,0.103808627,0.134924921,0.121296726,0.054015301,12,9,12,8
-90.84558105,-103.897015,118.7057953,125.6815414,0.103959799,0.134557489,0.121559203,0.054287519,9,7,9,8
-85.93250275,-109.5990599,-71.29172516,110.7498016,0.104296409,0.134201083,0.12087065,0.053965412,11,9,10,11
-107.2672577,-93.48356427,117.294075,108.1702957,0.104156874,0.1347478,0.120901577,0.054112714,13,12,8,13
-70.38420868,-77.70864497,104.356163,114.4595566,0.104434982,0.13422771,0.121383324,0.05366857,7,8,12,10
-96.00434875,-105.4551139,96.76586914,124.8810196,0.104432642,0.134105916,0.121273153,0.053520139,12,13,14,7
-94.72666931,-75.15834319,91.17163849,128.3385468,0.104549311,0.134157276,0.121597365,0.053690992,12,12,15,7
-74.40315247,-79.09147969,105.2215042,117.4918365,0.104596607,0.134631387,0.122236803,0.053753749,9,7,12,10
-106.1548996,-71.94928677,108.9582748,121.2605972,0.104806058,0.134792856,0.121977538,0.053750802,13,9,11,9
-77.11288452,-101.2651457,115.772995,123.9483337,0.104802042,0.13409146,0.122369684,0.053750403,8,12,9,8
-86.28765869,-98.22788872,108.9741211,116.258316,0.104499228,0.134308944,0.122140147,0.053812128,9,11,12,10
-95.03172302,-99.92644042,120.2934418,112.7493362,0.104126357,0.134014178,0.122279271,0.053780518,9,22,9,10
-111.1173019,-97.89461543,112.7708893,111.4397125,0.10191635,0.134690186,0.12207412,0.053794656,14,8,13,12
-126.1284256,-106.9004086,108.4949036,117.5558014,0.100437425,0.134658957,0.12206167,0.053486079,14,12,12,10
-111.306488,-87.89923185,103.8894119,120.4132614,0.100095131,0.134682807,0.122226916,0.053559337,11,13,12,9
-124.1809158,-106.3778916,121.7865295,117.3980331,0.100468069,0.134006498,0.122149006,0.053860974,13,8,8,9
-110.4526749,-99.64809355,118.8054733,125.2942047,0.101212278,0.134619624,0.122601599,0.053969841,12,10,9,8
-72.96727753,-85.92566731,97.13326263,108.1460648,0.101301827,0.134728079,0.122229464,0.054009907,9,9,14,12
-103.6096573,-106.0524815,124.2909851,114.6637802,0.101759702,0.134720515,0.122024678,0.053991225,13,10,9,10
-71.50430298,-60.30103574,106.6570969,118.6363525,0.100873239,0.134592445,0.122557692,0.053924542,7,10,12,9
-79.19655609,-103.9629644,79.35173798,133.1283112,0.099953346,0.134337696,0.122943781,0.053778011,9,8,21,6
-82.74848175,-91.51954295,105.6180496,129.7053833,0.099256478,0.134711879,0.123213023,0.053810399,8,7,12,7
-93.77203369,-61.12566585,125.0955353,132.9889069,0.09875036,0.13406661,0.123540416,0.053987771,9,7,8,6
-116.6829681,-63.47025296,103.9811707,113.680069,0.097196229,0.134763619,0.122791551,0.053803343,11,8,12,11
-112.8246155,-90.09714084,110.1779556,125.0352173,0.096730508,0.134242342,0.122281119,0.053867903,13,9,12,8
-79.86972809,-65.90473533,80.22505188,131.4473572,0.096967116,0.134454613,0.12138854,0.053913873,8,10,19,7
-106.6795197,-100.7151812,113.8313141,107.4574356,0.096504942,0.134775759,0.121624112,0.053726487,12,12,10,10
-72.56462097,-74.51427924,118.3713455,114.2271881,0.096142642,0.134716773,0.121821217,0.053367417,9,12,10,11
-79.05080414,-98.44799675,120.2405472,122.9501114,0.09619128,0.134428817,0.121809058,0.053016927,8,9,9,8
-82.02881622,-107.8746843,114.6354446,102.240242,0.09638872,0.134290037,0.121714115,0.052973703,9,9,10,13
-85.10137177,-72.21379321,104.8975372,121.6970749,0.096627772,0.134057621,0.12181998,0.05299288,9,13,13,9
-110.987381,-106.2447992,101.3189545,113.3730698,0.097394533,0.134678132,0.121653199,0.053024575,12,12,14,10
-107.9699478,-98.35249516,119.2245026,114.7368622,0.09846627,0.134042203,0.122137509,0.052827641,10,9,9,10
-100.4118729,-71.94463774,102.297287,114.6077118,0.098812975,0.134498003,0.123483017,0.052712664,11,7,14,12
-80.1516037,-68.75589782,104.169426,132.79776,0.098935246,0.134407029,0.123784006,0.052837577,8,11,14,6
-68.32810974,-86.72103575,101.3293228,122.6005096,0.099258512,0.134623603,0.123468347,0.052763537,7,11,13,9
-76.61947632,-83.66808384,116.1285095,126.3377838,0.099571459,0.134099091,0.123420738,0.052722536,8,8,10,7
-111.0345154,-72.75422467,108.1954193,134.6362915,0.100148655,0.13476214,0.122797467,0.05277979,11,8,12,6
-101.0163879,-88.39546,113.9621582,121.5146713,0.101287529,0.134901019,0.122917131,0.053162701,11,9,11,9
-70.81005096,-73.13514631,85.2976532,115.6440659,0.101454429,0.134595596,0.123580813,0.053251978,7,9,16,10
-104.2863159,-96.81617946,109.8382874,96.33480835,0.101526164,0.134730869,0.123442851,0.053278066,12,12,13,14
-67.81700897,-94.93424678,91.44096375,120.2790604,0.101203434,0.134920681,0.124274418,0.053408697,7,12,15,9
-88.95858765,-88.1043827,102.7085342,117.4526749,0.101846188,0.128770408,0.124336541,0.053669132,9,10,13,10
-93.14916992,-92.99513388,113.2661591,115.4428329,0.104257025,0.128926246,0.123790696,0.053350236,11,9,11,10
-77.82511902,127.1384796,102.282692,129.1925812,0.105007842,0.128814147,0.123352289,0.053197801,8,23,13,7
-72.37294006,-102.8531164,101.9522629,133.6828766,0.10822095,0.128856214,0.122872613,0.053104177,8,13,12,6
-97.58441162,-74.23215056,93.93531799,119.6392899,0.108128518,0.129422794,0.123062044,0.053150021,10,9,14,9
-77.3224411,-93.53619866,125.2531052,120.4169769,0.107578143,0.128694807,0.123026244,0.053045783,8,11,9,9
-132.9312286,-103.1817319,102.7287216,115.3267593,0.107564457,0.128605994,0.123104267,0.05291621,14,8,14,10
-94.67114258,-75.20475484,110.7337189,124.6395035,0.107449174,0.128534475,0.122937359,0.052901492,11,7,11,8
-73.39501953,-78.55250658,117.0545578,128.9130707,0.107046328,0.129375151,0.122816689,0.052929759,8,9,10,7
130.9983063,-70.43238031,107.0309525,124.3817215,0.106830262,0.129283041,0.122629896,0.053060509,7,8,12,8
-56.46285629,-85.95421229,130.1572876,122.4451675,0.106524162,0.128940209,0.12270467,0.052955188,6,7,7,9
-113.681633,-70.61032444,111.7306595,112.315361,0.105822399,0.129867993,0.12287163,0.052999817,11,13,12,10
-117.6849213,-91.63820862,124.8800659,132.628952,0.10616041,0.129371629,0.123303682,0.053111386,13,8,8,6
-97.16824341,-84.43096244,119.221962,114.9220352,0.107002884,0.129342515,0.122941099,0.052961636,9,10,10,9
-74.45969391,-72.65023167,102.3804703,127.8261871,0.107592635,0.128697133,0.123162687,0.052878808,8,9,13,7
-87.94818878,-95.7113935,126.875267,97.96057129,0.108866453,0.128117479,0.122778609,0.053088307,9,9,7,14
-108.2325211,-93.87450613,114.5602188,119.2108231,0.109355256,0.129500376,0.122544125,0.053444572,13,7,11,9
-104.5380173,-61.26858691,110.7434006,111.7571106,0.109389335,0.12808764,0.122106828,0.053628486,10,10,12,10
-123.900528,-89.70545343,119.3742371,120.5188217,0.109132692,0.128554954,0.122145347,0.053827323,14,12,10,9
-68.25437927,-71.97714074,105.4185715,110.9756012,0.109004982,0.129128115,0.123028897,0.053912703,7,9,12,12
-91.08686829,-96.28009015,90.54099274,110.5499115,0.107041307,0.129573373,0.123849444,0.054022972,9,12,17,12
119.5915756,-68.99713147,112.264061,132.4397278,0.106073417,0.135741321,0.123612367,0.053873938,10,9,11,6
-76.61477661,-106.8459403,114.1757126,128.9657593,0.105174087,0.136339296,0.12364196,0.053723518,8,11,11,7
-99.46807861,-65.16961105,114.9792099,132.593811,0.104388542,0.136678935,0.123996831,0.053687371,11,10,10,6
-115.9816208,-95.63241487,89.93773651,125.4531784,0.10353709,0.135340332,0.123648077,0.053912345,14,11,16,8
-91.76154327,-68.78582723,107.1218491,124.2989044,0.103124052,0.136326766,0.122837849,0.054342087,10,12,12,8
-97.53520966,-99.95035305,120.967926,129.6526947,0.102138534,0.136193508,0.122959122,0.054191969,9,13,8,7
114.0288773,-97.92902576,124.1498489,120.9831161,0.102380246,0.13506546,0.123264544,0.054320615,15,13,9,8
-69.32128906,-63.27808217,89.68328857,129.4469452,0.104571074,0.136686607,0.122862831,0.054213233,7,12,16,6
-78.02598572,-84.95616993,124.176651,124.4240341,0.105946764,0.135233286,0.121292502,0.054421097,8,10,9,8
-75.16568756,-83.72261357,123.6150284,125.3004761,0.106443129,0.135794127,0.121031344,0.054509003,8,10,9,9
-78.52594757,-77.53892438,108.1503601,115.6270676,0.108188659,0.135657235,0.121193349,0.054400161,9,11,12,10
-128.3518066,-87.76384596,120.7221375,123.3986359,0.109221131,0.13587241,0.121638462,0.05437471,14,11,9,8
-81.62509155,83.24783851,128.70961,125.8870697,0.109594204,0.136031234,0.122205012,0.05450638,8,23,7,8
-102.5762634,-91.86631196,102.839119,122.4230728,0.109580785,0.135300795,0.122690424,0.054786973,9,8,12,9
-112.7252045,-69.24554816,84.25177002,111.781723,0.110538989,0.136303425,0.123599194,0.054876618,13,10,18,10
-89.09793091,-71.90809742,104.0198288,114.5834808,0.110776171,0.136583815,0.124050446,0.054930415,10,7,13,10
-105.9776688,-63.72115642,116.974556,126.2383423,0.111018762,0.136791815,0.124042906,0.055097971,11,11,9,8
-97.31480408,-89.57477522,127.5046082,119.6020126,0.110577621,0.136153392,0.124272428,0.055224523,12,9,7,8
-83.85680389,-71.23660793,121.9825058,118.3676224,0.110418856,0.136975322,0.124751486,0.055320665,8,13,9,9
-117.2208786,-97.07315364,100.0025253,124.0706482,0.109801903,0.136731658,0.125325769,0.055167381,14,11,13,8
-110.2050629,-106.1131466,100.3317413,117.7590714,0.108987689,0.135054835,0.125211895,0.055820953,13,7,13,10
-88.06951904,-72.18470749,108.0071793,110.5361404,0.108256817,0.136256663,0.124335393,0.055462059,10,12,12,10
-89.68378448,-77.88606845,113.0024872,118.5203018,0.107429385,0.135941816,0.124331452,0.055138279,10,9,10,9
-102.9771194,-106.9584398,123.3320313,128.4482422,0.10585244,0.136073128,0.123997144,0.054929208,13,12,9,7
-99.41577148,-106.1143104,115.568985,115.865181,0.104894988,0.13677272,0.124199457,0.054951236,12,7,9,10
-92.04255676,-109.7798164,124.8969879,108.1613541,0.104122624,0.136262729,0.125016466,0.054897841,11,8,8,12
-121.5516968,-104.5422908,109.9883423,119.6894226,0.103540026,0.136185237,0.125148997,0.054832295,13,11,11,9
-71.02909088,-103.9762945,118.0225525,122.7971954,0.103462562,0.136463832,0.125198871,0.055086147,7,9,9,9
-83.10170746,-93.26975529,98.43573761,127.7539444,0.10334605,0.135005045,0.125676587,0.055177517,9,10,14,8
103.1967621,-103.1402848,96.05675507,118.2123337,0.102526553,0.136946931,0.126174852,0.055484526,21,12,14,9
-71.95410919,-106.4651234,117.2738495,117.8638458,0.102667034,0.135212983,0.126181945,0.055556502,7,7,10,9
-111.4558182,-104.4693115,97.74226379,113.9091721,0.102785751,0.135374688,0.12523599,0.055486571,12,10,15,10
-121.9825439,-101.2480038,126.6630096,129.3031311,0.103228547,0.135581757,0.125154153,0.055663832,13,12,8,7
-104.9553146,-109.6511077,118.8408356,130.2485962,0.104209781,0.126158954,0.126032248,0.056048393,11,9,10,7
-79.67443085,-71.32626274,110.6778946,117.3429108,0.104773223,0.12612574,0.126358852,0.056341153,9,12,11,10
-89.76029205,-82.44039353,106.0295181,106.8724289,0.105245009,0.126550832,0.12648797,0.056285542,10,7,12,11
-81.8983078,-108.9517132,108.0634384,121.6427383,0.10524296,0.126380122,0.126515105,0.056196708,9,8,11,8
-75.4866333,-95.59732922,107.0267029,125.7895737,0.104955971,0.126132913,0.126710534,0.055897683,8,8,12,8
-103.8555222,-102.7322243,108.4547806,111.2170944,0.105431564,0.125238338,0.125710025,0.055651993,13,12,12,11
-90.94451141,-84.43005496,116.9141998,127.7058487,0.105755106,0.125921058,0.124988772,0.055437066,8,7,10,8
-103.1232529,-94.8833583,111.2611542,105.3968887,0.105663277,0.126489007,0.125271589,0.055605393,13,11,11,13
-86.34056854,-64.01954041,106.9831772,126.6725311,0.105273582,0.126988138,0.12443316,0.056138493,11,11,12,7
63.00902176,-107.2419421,112.5867767,122.6274261,0.105594642,0.126019351,0.124413267,0.055955272,37,9,10,9
-118.1659775,-82.83988419,115.8260117,108.7897186,0.10608457,0.126722993,0.124767616,0.056059815,13,13,10,12
-102.8166962,-102.9759144,126.0414658,108.3925781,0.106458187,0.126824134,0.124558777,0.056178369,13,8,8,12
-91.23214722,-82.61638269,119.5642242,125.7589417,0.107859075,0.126389896,0.124145992,0.05634667,11,8,9,8
-100.9340057,121.2471847,122.0387497,121.9953918,0.107945114,0.126671097,0.124659814,0.056462795,10,18,9,9
-108.0654373,-91.53643957,129.0265808,128.8760071,0.108368009,0.12604868,0.124681354,0.056527108,11,13,7,6
-105.3523178,-84.51991585,120.5582504,128.2533569,0.108687244,0.125057149,0.124748208,0.056580789,13,8,10,7
-114.9866867,-70.29946038,129.7158203,116.9885864,0.107883215,0.126588948,0.124144517,0.056592476,11,13,7,10
-92.83715057,-86.14394424,109.484642,110.081192,0.107620269,0.12613591,0.124243639,0.056686252,10,10,11,11
-120.9482422,-89.70323024,129.2523041,111.057785,0.107166789,0.125960696,0.12394733,0.056826267,12,8,7,11
-73.38502502,-74.10662978,105.5972061,128.7843475,0.107007377,0.126592669,0.124241687,0.056816559,7,13,13,8
-87.13900757,-93.34187437,125.455452,123.821434,0.106918938,0.126997575,0.123847157,0.05670245,11,13,8,8
-70.11447144,-64.02946281,121.314476,109.8285522,0.106951095,0.125589035,0.123900183,0.056629051,8,10,9,11
-108.0959396,-102.7167588,99.64194489,116.1342316,0.106816642,0.126782673,0.123814464,0.056423709,12,9,14,10
-97.0279541,-107.2660184,82.95332336,113.3107376,0.107959814,0.125600851,0.123267166,0.056284074,10,9,19,10
-63.6680069,-107.9614969,110.880661,131.1853638,0.108724765,0.126048041,0.122856162,0.055841461,7,7,12,7
-84.03001404,-67.86051605,115.3739243,128.2363892,0.108718522,0.126177324,0.122574165,0.055765197,9,9,11,7
-79.53421021,-79.16730227,131.0058289,108.5968552,0.109986693,0.125689118,0.123053752,0.055533312,9,8,7,11
-74.30954742,-95.29783657,117.9122543,127.9816513,0.110645428,0.126511588,0.122769602,0.055552501,8,9,9,7
-118.3293076,-96.02625981,117.4630737,118.1664505,0.11163263,0.126691172,0.122544818,0.055583179,13,12,11,10
-72.78145599,-103.271464,127.0085907,132.5591125,0.111759596,0.125715318,0.122437194,0.055662278,7,12,8,6
-94.76473999,-90.3516206,97.64390564,112.1016617,0.112908281,0.125062666,0.122501217,0.055499721,12,12,14,11
-71.64617157,-64.32842472,129.9457397,109.7348938,0.11346145,0.126645711,0.122462459,0.05558446,7,10,7,10
-94.58908081,-90.18977242,113.2405396,104.570694,0.114304118,0.125783337,0.12237788,0.055496156,9,8,10,13
-120.191864,-94.79414557,121.5348587,121.7184525,0.115729839,0.126544481,0.122609422,0.055242408,13,9,9,9
-103.0865479,-81.75147866,130.7451782,112.379364,0.116665401,0.125064128,0.123225793,0.055274028,10,13,7,11
-104.4526978,-98.51498935,107.2005234,120.1911469,0.116821632,0.125605912,0.123504728,0.055150431,13,8,13,9
-98.26944733,-78.24545979,123.9670715,128.9938812,0.117370076,0.126072706,0.122806735,0.055114031,12,8,9,7
-128.09198,-83.46871209,90.42002106,117.8471146,0.117678471,0.126744513,0.122545004,0.055119384,13,9,16,9
-108.6832809,-62.99470686,102.3949051,124.1280289,0.117875986,0.126043638,0.12178994,0.05505725,12,13,14,8
-69.66934204,-94.55158199,131.0847321,125.0063248,0.118939504,0.125987494,0.121062718,0.055068508,8,7,7,8
-79.40523529,-101.0470565,121.5753784,118.6137619,0.119086601,0.125158712,0.121219784,0.054753236,8,8,9,10
-84.25378418,-61.52203106,118.8852234,109.9967651,0.118985489,0.12570699,0.12161646,0.054840025,8,8,8,11
-107.5540466,-88.00891842,117.0074234,111.1783218,0.119323157,0.125244617,0.121474199,0.054883372,11,7,9,10
-94.13437653,-100.0770486,109.5668259,124.3300705,0.118929014,0.125202552,0.12155351,0.054886799,10,13,12,8
-67.98762512,-109.4835165,124.3868408,118.7238159,0.118667513,0.126084682,0.121418163,0.054762337,7,10,7,9
-122.0975342,-68.78224885,107.8475189,121.3069763,0.118162587,0.12671911,0.121015154,0.05464131,11,12,13,9
-98.85366821,-83.12289692,116.4892273,129.1036682,0.117801078,0.126628246,0.121376291,0.054746207,12,12,9,7
-109.6282578,93.12487822,116.9919357,113.5899734,0.117589317,0.12527275,0.121461339,0.05476553,13,15,10,11
-81.76073456,-103.7002226,115.7921677,114.4755096,0.117691696,0.125347467,0.121817283,0.054934934,9,12,12,10
-79.92084503,-62.51766257,126.9498062,130.3568115,0.117486134,0.125094557,0.121691853,0.054819759,8,11,7,6
-83.04174805,-97.58638327,121.1542206,107.6323776,0.117399313,0.126703081,0.12122611,0.054717086,8,9,9,11
-96.02883148,-66.20195239,115.5963745,123.9073105,0.115694605,0.126571572,0.121509261,0.055100363,11,11,10,8
-106.0239105,-100.2297932,129.4614716,124.6964645,0.115504779,0.125288287,0.12160407,0.054967798,9,13,7,9
-91.32092285,-98.79450856,130.1730042,118.8808365,0.115344308,0.125194429,0.121487841,0.055036858,8,12,7,9
-98.05908966,-82.31631904,123.2409821,122.3456116,0.115477853,0.12692876,0.121144198,0.055232391,12,11,8,8
-71.03826141,-91.14478525,127.5354538,127.3514633,0.115351222,0.125337829,0.121674247,0.055348046,7,7,7,7
-82.63757324,-60.50225906,108.4838257,112.6875839,0.1155212,0.126804206,0.12143331,0.055164982,8,8,11,11
-67.44062042,-62.75544576,111.5237045,118.3945618,0.1151876,0.126367761,0.121760614,0.055257108,7,7,11,10
-79.23698425,-60.85047818,121.1057053,118.8338928,0.114756338,0.125118773,0.121649645,0.05517913,8,11,10,9
-88.18700409,-104.451224,112.2920837,115.2427979,0.11422503,0.126667672,0.121952243,0.055305488,10,11,12,10
-88.00513458,-83.66591144,122.9143982,117.7882538,0.11376217,0.125890578,0.122464545,0.055474978,9,7,9,9
-114.5943832,-70.14208412,118.9247589,113.1359711,0.113514349,0.126056721,0.122466803,0.055909172,10,7,9,10
-115.3099136,-63.38889402,117.6807709,127.8523102,0.113636926,0.125608939,0.12231195,0.05579222,13,10,9,7
-94.32095337,-108.2199643,119.3193588,110.0550308,0.114564613,0.125233144,0.122154772,0.055949185,11,9,9,11
-70.12408447,-89.19852745,105.1686935,116.3839111,0.114859968,0.12553475,0.122398295,0.055899423,7,13,12,9
-82.79740143,-84.46670574,119.1887741,127.2385101,0.114921995,0.12516044,0.121631421,0.056034736,9,13,9,8
126.8951874,-103.6481756,126.9694366,124.6870193,0.114170834,0.12564869,0.121734783,0.055653788,9,9,7,8
-89.59695435,-105.1921044,120.428009,120.0390854,0.113667756,0.126819103,0.122093968,0.055422243,9,9,10,9
-81.63241577,-108.1197582,118.72892,112.4588699,0.113235585,0.125245312,0.122577995,0.055496596,9,12,9,10
-94.41103363,-77.55253952,94.9302597,120.0884323,0.112749778,0.126861671,0.12300761,0.055380017,9,13,13,9
-127.1211929,-73.8990246,109.6676788,128.4906464,0.112425305,0.125238987,0.122661509,0.055492017,13,13,11,7
-117.1930084,-74.92949677,76.14077759,123.8404846,0.112598322,0.12508054,0.123114146,0.055414092,14,9,20,8
-77.89965057,-96.37062484,124.8431473,124.4005127,0.112680361,0.12520286,0.123148255,0.055264797,8,9,8,8
-102.7415695,-106.9087638,111.9442444,104.0833664,0.1110221,0.125730256,0.123115323,0.054967146,9,13,10,11
